super_opeid_x,college_name,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,type_x,tier_x,iclevel_x,region_x,multi_x,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
3425,Clemson University,13325,440,915,1635,3008,7327,0.0087805,0.0022727,0.0120219,0.0103976,0.0106383,0.007643,0.0004422,169,179,1.0,3,1.0,3.0,False,2862.666666666667,0.47578016,0.68194026,0.012014057,0.00024017456,167040.6806954471,120200,0.7539451410451712,0.031747334,0.066345565,0.11962822,0.22191879,0.56036019,0.33743089,0.17781831,0.030593092,0.0023456202,0.69215232,62756.05670703307,52300,56100,0.08032614,0.087424845,0.082709014,0.12168007,0.24276069,0.46542546,0.27572742,0.14622211,0.030880744,0.6639626,0.6645599,0.66878468,0.67883503,0.70727885,0.077422433,0.087091267,0.18071438,0.27634466,0.3784273,0.091660909,0.10116316,0.13220859,0.28104782,0.39391956,0.10144714,0.08233352,0.1322207,0.26500642,0.41899216,0.08021111,0.088928051,0.12713321,0.28354821,0.42017943,0.087353289,0.077893034,0.11267903,0.21542265,0.50665194,0.0075651882,0.01945439,0.02031135,0.018601598,0.040673841,0.4925833,0.58626777,0.63784611,0.68663603,0.7115494,0.0,False,True,2,5960.3364,10246.718,False,False,16931,17465.0,13446.0,7180.0,0.8253145817912657,0.7167060677698975,9907.0,66960.08636363636,1245.0,1185.0,7815.0,0.42129999,49400.0,3408.4939,193290461.0,104528936.0,0.014076496,0.073723875,0.0093843313,0.0092421444,9.240407,19.733751,5.7948318,3.9154267,0.0,38.488647,22.826939,0.0
3428,College Of Charleston,8848,458,675,1156,1802,4757,0.0023734,0.0043668,0.0,0.0017301,0.0011099,0.0031532,0.0002057,23,178,1.0,5,1.0,3.0,False,1878.666666666667,0.64691269,0.56692559,0.0095318928,0.00037772534,208335.5537393542,119500,0.7452861662026075,0.042147186,0.076594882,0.12889944,0.21106282,0.54129571,0.36992398,0.22850154,0.052666549,0.0063612023,0.59985441,49113.89119125377,39900,43900,0.11105725,0.12511639,0.13421948,0.17079924,0.26398933,0.3058756,0.16450351,0.092166357,0.022059664,0.57322562,0.58772606,0.59855652,0.60516632,0.6018818,0.12134736,0.14876087,0.23959139,0.26414308,0.22615728,0.13192916,0.13368681,0.19156212,0.27201635,0.27080554,0.11170416,0.13668066,0.19352458,0.29669848,0.26139215,0.12186521,0.12109299,0.17693911,0.27744323,0.30265948,0.12890741,0.13769482,0.15469915,0.24980645,0.32889217,0.0089620538,0.011266783,0.022166779,0.013400103,0.027957752,0.48315439,0.47707227,0.52203184,0.59283894,0.5867492,0.0,False,True,3,3365.7158,6164.5435,False,False,10488,11129.0,10981.0,3630.0,0.6448326055312955,0.5388323513658275,7747.0,50534.87643020595,1130.0,1155.0,11439.0,0.2969,39700.0,2614.3594,69969427.0,42412968.0,0.01374359,0.078461535,0.012923077,0.028205128,16.065575,16.557377,0.054644808,1.2021858,0.0,17.15847,48.961746,0.0
3509,University Of Memphis ,10416,1116,1695,1891,2548,3166,0.0022081,0.0008961,0.00059,0.0026441,0.0023548,0.0031586,9.13e-05,45,63,1.0,5,1.0,3.0,False,2223.0,0.57744789,0.48507318,0.012482209,0.00015977857,105277.8992376106,83000,0.607254256165748,0.10180609,0.15564367,0.18038303,0.24701527,0.31515202,0.154882,0.070566155,0.010609661,0.00061264826,0.57352173,42918.67639626912,36100,39100,0.10257734,0.11304088,0.15718164,0.21889189,0.2735098,0.23737589,0.10589013,0.050791312,0.0090200705,0.51874191,0.54700392,0.56187034,0.58734721,0.60014641,0.11703884,0.19875953,0.27789024,0.28370371,0.12260769,0.11813322,0.17649086,0.24849549,0.29897034,0.15791012,0.12377328,0.15919152,0.23710777,0.26948482,0.21044253,0.10211419,0.15192743,0.20994344,0.27668202,0.25933298,0.11165582,0.13718198,0.18180035,0.25745997,0.31190184,0.0015694402,0.0065912069,0.0075665368,0.0059866579,0.015835982,0.27344966,0.33090115,0.47497302,0.54612726,0.58750319,0.0,False,True,4,4266.2324,6705.3403,False,False,17223,19986.0,8619.0,3087.0,0.4319880418535127,0.3366645846346034,8304.0,55183.05489260142,1015.0,1085.0,9352.0,0.3159,37000.0,6943.979,134374014.0,90035304.0,0.026412133,0.3378661,0.012094665,0.013990586,13.752556,25.817995,5.981595,19.478527,4.2433538,12.423313,18.302658,0.0
3581,Lamar University,7083,925,1090,1305,2014,1749,0.0016942,0.0,0.0,0.0007663,0.0019861,0.0040023,6.69e-07,13,0,1.0,5,1.0,3.0,False,1484.0,0.5213387,0.55771351,0.029002167,0.00022702044,85448.26246981694,77200,0.5713502749439199,0.13572988,0.14391422,0.18902427,0.28882581,0.24250576,0.077851541,0.026129112,0.0043764282,0.0002296631,0.60104376,46999.14489099001,39400,43200,0.11175138,0.12332927,0.13810617,0.16963616,0.24998853,0.31893981,0.18305364,0.09676367,0.0092134485,0.53638268,0.58624315,0.5944823,0.62031096,0.62818491,0.14601249,0.20377988,0.22651598,0.21001601,0.21367563,0.13277106,0.1426789,0.18761075,0.26712784,0.26981148,0.13711759,0.1354644,0.17638485,0.24927849,0.30175471,0.10631163,0.12318026,0.1528286,0.26340032,0.35427919,0.11455101,0.11847114,0.14189133,0.24676979,0.37831676,0.00167259,0.010885526,0.0047131381,0.0093768146,0.015755016,0.38515696,0.45888168,0.58045208,0.61545634,0.62644863,0.0,False,True,5,2758.375,4136.832,False,False,9382,11550.0,7694.0,1968.0,0.346045197740113,0.2677595628415301,7689.0,43689.22478991596,960.0,955.0,14576.0,0.2318,38800.0,769.66833,72246453.0,41146464.0,0.028563427,0.20946513,0.04797909,0.031737141,3.8617887,17.276423,12.804878,18.699186,7.8590784,27.100271,8.1978321,4.200542
3594,University Of North Texas,15127,1014,1742,2390,3717,6264,0.0020493,0.0,0.0028703,0.0012552,0.0008071,0.0031928,0.0,31,58,1.0,5,1.0,3.0,False,3108.333333333334,0.57823056,0.56150842,0.014619863,0.00022100797,122544.3548701408,98700,0.6749303082294822,0.064119831,0.10882293,0.15765218,0.24828285,0.42112225,0.21982571,0.096678354,0.01073633,0.00084551459,0.60990536,46208.19514075067,42000,45200,0.10493033,0.11581013,0.12591366,0.16114676,0.29807997,0.29904956,0.14469002,0.070211031,0.010072604,0.57236856,0.59700656,0.60666299,0.61393118,0.61779422,0.12264239,0.14771983,0.22381389,0.27781546,0.22800843,0.11226258,0.14037041,0.17499299,0.31505293,0.25732103,0.11792315,0.11969814,0.17773633,0.30525815,0.27938423,0.11405515,0.12535065,0.14959921,0.30812502,0.30286998,0.11593021,0.12151647,0.14862469,0.28816986,0.32575887,0.003446796,0.0048732469,0.012016294,0.0094809784,0.012046183,0.42510951,0.46869829,0.53980958,0.59130722,0.59681427,0.0,False,True,4,3758.5356,5755.0498,False,False,31243,27054.0,9346.0,2478.0,0.4992846924177397,0.3840388007054674,9746.0,57791.74838709678,1100.0,1085.0,2551.0,0.40310001,42100.0,1538.0825,239755808.0,109393680.0,0.043306898,0.10337623,0.086138941,0.027684126,17.204933,29.095715,2.7598355,19.054609,5.0792718,8.8667059,17.938931,0.0
3606,Sam Houston State University,8705,777,1380,1650,2224,2674,0.0011488,0.001287,0.0021739,0.0,0.0013489,0.0011219,0.0,7,108,1.0,5,1.0,3.0,False,1829.666666666667,0.58954275,0.59535474,0.020554697,0.00035893061,97665.2110641738,84000,0.6119222575946244,0.090871245,0.15062532,0.1877774,0.2558189,0.31490713,0.14183962,0.050271899,0.0054395813,0.00015584916,0.62728924,47441.58638583986,43000,45400,0.089211799,0.099118546,0.10458679,0.1674923,0.33221236,0.29659003,0.14686902,0.073628597,0.011972072,0.58217353,0.61175472,0.6312024,0.64049876,0.63467419,0.11138096,0.13181423,0.23150687,0.29910207,0.22619584,0.099862546,0.12461869,0.18725389,0.34274304,0.2455218,0.08436618,0.10369323,0.18007165,0.35468251,0.27718636,0.094723023,0.092504941,0.16277406,0.32369733,0.32630071,0.10759168,0.097496003,0.13589951,0.33024833,0.32876456,0.0039498811,0.0096093984,0.012612278,0.010686544,0.016079666,0.45968583,0.51360291,0.58685386,0.62492055,0.65465826,0.0,False,True,4,2752.0938,3951.9832,False,False,16255,12358.0,7294.0,2228.0,0.5061003163126977,0.3439419318816304,7316.0,53090.10256410257,1005.0,975.0,11096.0,0.35010001,41400.0,1790.4686,70018660.0,34563500.0,0.0090280976,0.14997697,0.087793641,0.0050667897,9.2322645,24.295431,0.29154518,0.29154518,14.480078,11.758989,39.164238,0.48590866
3615,Texas State University,14768,913,1608,2331,3746,6170,0.001896,0.0,0.0012438,0.001287,0.0021356,0.0024311,6.63e-05,32,102,1.0,5,1.0,3.0,False,3032.333333333334,0.58667696,0.60760945,0.014921669,0.00032752563,123790.0757298079,100900,0.6816969631896826,0.061181758,0.10290318,0.1544522,0.25719824,0.42426467,0.21677421,0.10088115,0.012478079,0.0012043624,0.63190877,49441.74950619024,44000,47000,0.10162013,0.11305612,0.10742506,0.14125708,0.30561396,0.3326478,0.17373188,0.085266501,0.014310784,0.59910768,0.61397177,0.60912883,0.63329804,0.64844012,0.1255897,0.11576987,0.14541855,0.369331,0.24389082,0.10686033,0.10602656,0.18327573,0.31372538,0.29011202,0.1306396,0.11357974,0.16220087,0.30288586,0.29069394,0.10263558,0.11530384,0.14126422,0.31879932,0.32199702,0.1126674,0.099543989,0.12283669,0.287458,0.37749386,0.0053533218,0.0031653561,0.0084746992,0.01319167,0.021108812,0.51569265,0.50546634,0.5805198,0.63029724,0.64174676,0.0,False,True,4,3329.5981,5062.0142,False,False,31005,22423.0,8950.0,3316.0,0.5736793327154773,0.4540901502504174,7528.0,51824.0101744186,1025.0,1035.0,9859.0,0.2492,43700.0,1192.7792,157393743.0,78360928.0,0.018699773,0.050587267,0.18993406,0.0081392955,11.195557,24.554224,5.4077754,20.023384,6.8693366,14.206373,17.714119,0.029231219
3632,Texas A&M University,33583,1203,2446,4194,7566,18174,0.0071762,0.003325,0.007359,0.0045303,0.007005,0.0080885,0.0002425,366,785,1.0,3,1.0,3.0,False,7121.0,0.51724946,0.72902215,0.014348201,0.0013531814,164709.1154932008,119400,0.7524742785282685,0.032128137,0.066445634,0.12343602,0.22143215,0.55655813,0.33713397,0.17482647,0.029282957,0.0022624095,0.70535862,73997.09467522702,59400,66200,0.10268974,0.11240903,0.079892471,0.083346546,0.19734216,0.52700984,0.36846721,0.22913502,0.057820417,0.6693213,0.68743151,0.69316977,0.69694346,0.71563047,0.11293304,0.086285993,0.12238974,0.23179825,0.44659302,0.11026668,0.092759199,0.098374687,0.2260235,0.47257602,0.105293,0.085061394,0.10512336,0.22957592,0.47494641,0.108197,0.083775543,0.087252244,0.21859437,0.50218081,0.11588855,0.075295955,0.072914854,0.17632456,0.55957603,0.042118266,0.040131841,0.048909806,0.041817743,0.069181673,0.62521929,0.68370456,0.70136213,0.72636938,0.74761456,0.0,False,True,2,9112.7998,12058.028,False,False,44315,45040.0,9685.0,3377.0842,0.7907788161993768,0.7489724944672778,10280.497,72288.07896921445,1195.0,1180.0,3174.0,0.3053,52900.0,7349.3618,530777617.771319,374476803.3554174,0.033654694,0.024724055,0.090197749,0.013868121,4.78407,20.584431,2.3661754,13.059219,0.0,45.862427,13.123869,0.21980864
3696,University Of Vermont And State Agricultural College,8101,355,699,1139,1715,4193,0.0048142,0.0056338,0.0028612,0.0035119,0.0052478,0.0052468,0.0002525,67,155,1.0,5,1.0,1.0,False,1700.666666666667,0.5523324,0.55877852,0.011759596,9.0163994e-06,246638.8888854861,120100,0.7425607752678489,0.041126646,0.073611632,0.14287041,0.1984355,0.54395598,0.39177015,0.26361474,0.075884409,0.0096871741,0.65513915,56115.83484494439,46700,49500,0.081500255,0.087260216,0.10809405,0.15737101,0.25858909,0.38868576,0.21900278,0.10974365,0.025021823,0.56855369,0.62881047,0.65827429,0.66019726,0.66257972,0.17223197,0.14226557,0.15833235,0.24123394,0.28593618,0.10160295,0.11976475,0.17374893,0.28285509,0.32202831,0.071059927,0.098137312,0.17524087,0.30021065,0.35535127,0.077217899,0.1020799,0.15536743,0.29708803,0.36824673,0.086813271,0.10874018,0.15111929,0.23164096,0.42168623,0.00021923498,0.020532284,0.016834464,0.016339075,0.032822493,0.49761173,0.56821036,0.51975662,0.58375907,0.56326276,0.0,False,True,3,8075.4458,13060.238,False,False,10912,10118.0,16226.0,8288.0,0.7582236842105262,0.6972789115646258,9562.0,56829.93690248566,1185.0,1135.0,10994.0,0.2245,44000.0,21901.363,165316000.0,84689000.0,0.014156417,0.0041773035,0.01160362,0.010907403,16.199551,14.125561,8.7443943,1.0650225,1.0089686,29.204037,29.652466,0.0
3705,College Of William & Mary,6169,104,271,539,1045,4210,0.0050251,0.0,0.0073801,0.0,0.0,0.0068884,2.84e-05,34,178,1.0,2,1.0,3.0,False,1330.333333333333,0.5740416,0.61055648,0.0052360371,0.00021061544,208657.8585371774,147100,0.818497437084865,0.013460711,0.042123187,0.080365479,0.16588438,0.69816625,0.48023704,0.27825558,0.044547305,0.0039793039,0.72144502,75046.77251550363,59800,65000,0.083367601,0.090431042,0.07662718,0.09189605,0.19742891,0.54361683,0.36683324,0.23521267,0.062953971,0.66941893,0.70350862,0.70559043,0.70616883,0.72898495,0.062357996,0.093520731,0.19506304,0.26007158,0.38898668,0.074825771,0.10186023,0.10682892,0.21871287,0.49777222,0.094729267,0.06604448,0.10219724,0.22925946,0.50776958,0.088664301,0.072054625,0.11611218,0.22948828,0.49368057,0.091838829,0.077083662,0.082066499,0.18365569,0.5653553,0.015646681,0.029260878,0.03724369,0.037693866,0.074860193,0.49190488,0.56408012,0.62506717,0.5979948,0.61696255,0.0,False,True,1,7709.2446,12660.927,False,False,6271,7530.0,15465.0,4687.0,0.8993288590604027,0.9058734939759036,10253.0,74555.13419117648,1370.0,1325.0,20724.0,0.66790003,56400.0,4735.7461,98490201.0,62458036.0,0.067323186,0.045120858,0.02793196,0.015935542,18.306803,14.254704,0.0,8.6830683,0.2170767,21.201159,37.337193,0.0
3721,James Madison University,14985,318,683,1446,3067,9471,0.0027361,0.0062893,0.0014641,0.0027663,0.0016303,0.003062,8.41e-05,56,140,1.0,5,1.0,3.0,False,3094.0,0.59782374,0.66406965,0.0074854619,0.00011002711,173973.1363728184,134300,0.7950315334061768,0.018523922,0.045060128,0.099718481,0.19188838,0.64480901,0.41345534,0.19900037,0.026087217,0.0007525406,0.70458609,65469.15601769554,55900,59700,0.079313256,0.087177634,0.087771788,0.099209771,0.22373125,0.50210953,0.31261078,0.17192273,0.032656439,0.64776361,0.67800546,0.67557198,0.69313306,0.71597135,0.099112637,0.13956085,0.12170275,0.23552671,0.40409702,0.084528215,0.087340228,0.1301275,0.26769283,0.43031126,0.093874224,0.096754,0.13713738,0.23607109,0.43616331,0.086204685,0.092617728,0.10996265,0.24383098,0.46738398,0.086273856,0.083483003,0.087337665,0.21243054,0.53047502,0.0059397309,0.0092314444,0.02512935,0.021927161,0.039417896,0.52846861,0.61892474,0.66774905,0.64840287,0.67521334,0.0,False,True,3,4213.1582,7396.9888,False,False,18431,15326.0,9662.0,4000.0,0.8149585921325052,0.7826887661141805,8016.0,56393.74451410658,1140.0,1170.0,10480.0,0.3644,53400.0,18.02486,141490478.0,68099288.0,0.043067228,0.044537816,0.015756303,0.014285714,13.692408,21.576899,8.2089548,8.6307592,2.595717,14.438676,30.856586,0.0
3728,Old Dominion University,7761,685,1165,1676,2120,2115,0.0021904,0.0,0.0008584,0.0023866,0.0023585,0.0033097,0.0,15,41,1.0,5,1.0,3.0,False,1549.0,0.58188081,0.53908259,0.023708621,0.00019887734,94850.66070684044,82400,0.6138888824517069,0.084604912,0.13374801,0.21683422,0.27147734,0.29333562,0.1289715,0.047372513,0.0048076091,1.2106169e-05,0.64451998,49388.77831800087,44300,47400,0.082614586,0.091226198,0.10397381,0.15683508,0.30243045,0.3455345,0.17239031,0.072389111,0.0088898167,0.6269682,0.62093508,0.6471734,0.64327008,0.65953112,0.071110122,0.10859318,0.22543858,0.31463063,0.28022748,0.10956597,0.11430901,0.17994878,0.27956924,0.31660694,0.095198818,0.097116254,0.15790801,0.30204034,0.34773654,0.086154796,0.10900299,0.15740535,0.31106612,0.33637074,0.090422936,0.098343752,0.12518847,0.30163142,0.38441339,0.0023506596,0.0098561915,0.008932054,0.0031448069,0.015620928,0.40700758,0.45136285,0.5119797,0.58911651,0.5909012,0.0,False,True,4,4162.9819,5907.4136,False,False,19819,18969.0,8970.0,3160.0,0.5117389574214086,0.4133964817320704,8729.0,61667.10570469798,1020.0,1015.0,9852.0,0.2321,43300.0,663.27698,140301947.0,82038792.0,0.06209917,0.22837478,0.026669795,0.03198811,9.8617516,15.345622,24.0553,9.1705074,0.0,19.815668,21.751152,0.0
3732,Radford University,7887,395,794,1237,2172,3289,0.0016483,0.0025316,0.0,0.0016168,0.0,0.0030404,2e-06,14,0,1.0,5,1.0,3.0,False,1582.666666666667,0.61562765,0.62968183,0.0096741868,0.00041191309,121285.4987494735,101700,0.693791758165504,0.044043925,0.098573208,0.16237718,0.26402009,0.43098563,0.23044506,0.096971974,0.010909333,0.00024725107,0.64459968,49695.69466255529,43500,45500,0.075074814,0.082739115,0.10507332,0.16979788,0.3062855,0.33610421,0.1660649,0.078920618,0.012053901,0.5905093,0.62467712,0.6371271,0.63618273,0.66265541,0.11524931,0.11033862,0.21520396,0.33955953,0.21964861,0.069598131,0.14487696,0.19248176,0.32317725,0.26986587,0.076087758,0.099398106,0.20570575,0.34013951,0.27866891,0.086256877,0.10575521,0.18057595,0.30717382,0.32023823,0.082773328,0.097151972,0.13983834,0.28572273,0.39451361,0.0093523245,0.01518901,0.0090452759,0.0054194648,0.016810689,0.58348012,0.52978617,0.62659299,0.66055202,0.63950378,0.0,False,True,4,3951.6531,6819.9648,False,False,8913,8837.0,9360.0,2950.0,0.5853260869565218,0.529245947850599,7705.0,52946.88826815642,975.0,985.0,9789.0,0.21690001,42100.0,2913.0371,62092869.0,35573944.0,0.017974285,0.066780373,0.013251116,0.011807924,10.622951,21.639343,5.8360658,18.950819,12.327869,5.9672132,24.655737,0.0
3735,Virginia Commonwealth University,12811,983,1662,2281,3227,4658,0.0032784,0.0020346,0.0012034,0.004384,0.0018593,0.0047231,0.0001587,60,27,1.0,5,1.0,3.0,False,2608.333333333334,0.60536742,0.51194024,0.019243585,0.00065676251,108486.6610413339,90700,0.6474008581127983,0.070848346,0.1256188,0.18280709,0.25156429,0.36916146,0.17940527,0.075380407,0.0077078426,0.00013204102,0.60991919,46673.72252046725,40200,43000,0.092453517,0.10156862,0.13661881,0.18513726,0.27525258,0.30142269,0.14877629,0.072757058,0.011081371,0.58898664,0.60614401,0.59684145,0.61709547,0.61680692,0.09830457,0.16286972,0.21050967,0.25669941,0.27161658,0.094878241,0.14121678,0.20505647,0.27888563,0.2799629,0.10486227,0.14946561,0.18113096,0.29161292,0.27292818,0.090804338,0.12904067,0.18776038,0.29475865,0.29763594,0.11017597,0.12881865,0.17368612,0.25618309,0.33113623,0.009269977,0.008192732,0.0070185484,0.0075881584,0.016804295,0.39205453,0.44730487,0.51100016,0.53439468,0.54210657,0.0,False,True,4,7871.2026,10565.219,False,False,23356,24066.0,12398.0,3650.0,0.5681220410310363,0.3967999999999999,8242.0,65812.95036319613,1105.0,1035.0,11544.0,0.3087,41800.0,1134.931,316702703.0,203923136.0,0.071129963,0.21454105,0.023205088,0.07476522,23.627361,13.681368,11.881188,4.3204322,5.4005404,17.011702,24.077408,0.0
3745,University Of Virginia,13592,382,661,1145,2122,9282,0.0080194,0.0,0.0060514,0.0061135,0.0089538,0.0085111,0.0002986,206,271,1.0,2,1.0,3.0,False,2935.0,0.55002838,0.62716591,0.014619415,0.001019173,264071.6652133021,151000,0.8090343131929687,0.028213162,0.046673536,0.08589936,0.15532267,0.6838913,0.50221133,0.31376123,0.073188759,0.0079611437,0.7574532,101595.3225910349,71200,76100,0.07469786,0.081763744,0.066152968,0.07763321,0.15494743,0.61950266,0.45200086,0.30782422,0.099985167,0.69531417,0.74305838,0.7435568,0.73941857,0.76684046,0.14072783,0.07158158,0.093617097,0.17589645,0.51817709,0.097006358,0.055343274,0.093227245,0.17433327,0.58008987,0.065136105,0.06851352,0.1126491,0.17749594,0.57620531,0.083105639,0.069162793,0.086991645,0.20061256,0.56012744,0.080074705,0.065686673,0.069385983,0.13955669,0.64529598,0.036124025,0.066729851,0.065119326,0.069717407,0.11614284,0.45541364,0.52571231,0.55141079,0.63349187,0.64925361,0.0,False,True,1,9076.0391,14793.028,False,True,16087,22411.0,13208.0,4160.0,0.9306839186691312,0.9177596596951436,12428.0,82684.30513307985,1355.0,1315.0,6591.0,0.7001,58600.0,76401.984,335468199.0,220202352.0,0.096557759,0.093203031,0.02289965,0.038943991,19.508301,9.9616861,3.6717753,4.5657725,0.0,27.873564,34.4189,0.0
3746,University Of Mary Washington,3682,77,167,363,802,2273,0.0027159,0.0,0.0,0.0027548,0.0012469,0.0035196,0.0002617,11,1,1.0,5,1.0,3.0,False,794.0,0.69395465,0.66125917,0.0076948632,0.00049952231,162084.5558288728,133800,0.7964312576827234,0.012670392,0.04688549,0.086939037,0.20060411,0.65290099,0.39925361,0.17115189,0.018898731,0.0012491178,0.6738683,56370.47428959383,50000,54300,0.093428366,0.1042901,0.081745841,0.12059473,0.2593216,0.43404779,0.24845324,0.12307138,0.017843604,0.70239341,0.64569789,0.65972501,0.64375538,0.68647313,0.0071041803,0.043757383,0.20270504,0.13912284,0.60731059,0.12515375,0.07406643,0.12686497,0.2583313,0.41558358,0.076593079,0.12104629,0.1508127,0.2321475,0.41940048,0.13605468,0.081875473,0.13043171,0.28640494,0.36523324,0.098606274,0.077761516,0.11150482,0.25702241,0.45510501,0.039424378,0.020679759,0.009548882,0.017149575,0.018538883,0.62838554,0.46584624,0.60222781,0.68785822,0.67561781,0.0,False,True,3,4354.2856,6025.6328,False,False,4383,4282.0,10312.0,3246.0,0.7371188222923238,0.6968449931412894,7702.0,55804.4039408867,1110.0,1205.0,12720.0,0.1904,47400.0,5066.083,29991616.0,18626436.0,0.035096273,0.043626614,0.022910066,0.0041433098,17.314932,13.048933,0.0,20.075283,0.0,17.691341,31.869511,0.0
3749,George Mason University,9661,640,1011,1336,2028,4646,0.0026912,0.003125,0.0019782,0.0022455,0.0019724,0.0032286,2.42e-06,23,26,1.0,5,1.0,3.0,False,2159.333333333334,0.5714727,0.54259735,0.030900523,0.00045480029,128011.1365366433,107500,0.6937832469629557,0.061455533,0.10718496,0.1463483,0.20575847,0.47925276,0.27728832,0.11705179,0.013030352,0.00077099417,0.69400525,60989.62961658691,56500,61300,0.095272474,0.10241915,0.087070227,0.10439282,0.1998547,0.50626308,0.30795777,0.14937048,0.018859379,0.68409598,0.69779527,0.70061195,0.68801659,0.69498193,0.13378698,0.074732013,0.10491558,0.1837543,0.50281107,0.087575406,0.10152674,0.10438529,0.20054542,0.5059672,0.10458755,0.07399226,0.10509937,0.21907726,0.49724358,0.10582733,0.093843505,0.10377213,0.20266269,0.49389434,0.099591203,0.086504787,0.10437819,0.19468929,0.51483649,0.0074004773,0.020251559,0.023080183,0.016525954,0.019730331,0.47983846,0.50789076,0.47027615,0.55593187,0.57476681,0.0,False,True,3,4495.3115,8497.9473,False,False,21990,23408.0,10382.0,3768.0,0.6669733210671573,0.4949333333333333,10524.0,70476.96226415095,1150.0,1070.0,13249.0,0.37970001,57000.0,1449.6382,265415703.0,119636128.0,0.15877511,0.092591375,0.073427722,0.037207771,16.941261,26.361031,6.2320919,7.8796563,3.7965617,14.648997,24.140402,0.0
3753,Virginia Military Institute,1388,81,100,158,335,714,0.0072046,0.0123457,0.01,0.0,0.0119403,0.0056022,3.74e-05,16,15,1.0,5,1.0,3.0,False,287.0,0.056910571,0.67730194,0.019949649,4.8209025e-05,153454.3008493031,116700,0.7400950631613515,0.046043575,0.072871454,0.12991008,0.22041246,0.53076243,0.30856192,0.1586753,0.021059532,0.0011476444,0.77968436,73754.66417138501,70800,73400,0.04402668,0.044441618,0.053272627,0.089011043,0.15663067,0.65664411,0.42517868,0.20238166,0.024767512,0.67431098,0.75348157,0.74434078,0.7903946,0.79662609,0.15119527,0.027934639,0.22704844,0.16054408,0.43327758,0.0082807038,0.11070749,0.11024716,0.1545825,0.61618215,0.03355547,0.10553231,0.090353794,0.1857295,0.58482897,0.038118687,0.056148399,0.064424329,0.13240188,0.70890671,0.04543576,0.033599749,0.084002279,0.1595117,0.67745054,0.0010470304,0.015834879,0.017666478,0.011508964,0.03529568,0.51673305,0.58266062,0.62041324,0.71029407,0.70444846,0.0,False,True,4,7944.0059,11487.699,False,False,1675,1300.0,15518.0,10712.0,0.7585365853658537,0.6666666666666666,7426.0,62003.19230769231,1160.0,1130.0,5571.0,0.52679998,56600.0,13759.831,18935756.0,11395910.0,0.039230768,0.056153845,0.027692307,0.02923077,5.7692308,0.0,0.0,0.0,0.0,43.846153,50.384613,0.0
