cohort,par_ventile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
1982,8,11,Two-year for-profit,42400,31600,.5228687503115383,.0009990009712055,.0199800208210945,.0609390623867512,.1618381589651108,.251748263835907,.2627372741699219,.1948051899671555,.1288711279630661,.1128871142864227,.3736263811588287,28900,32900,1001,17369,.0576314122862571
1982,8,12,Less than two-year schools of any type,42000,23700,.4334570530177477,0,.0102564105764031,.0256410259753466,.0820512846112251,.1743589788675308,.2974359095096588,.2153846174478531,.2307692319154739,.2153846174478531,.4307692348957062,22100,28700,195,3871,.0503745802118316
1982,8,13,Attending college with insufficient data,42300,28300,.4785266516925405,.0026155186351389,.0207373276352882,.0510648898780346,.1337651014328003,.2081828415393829,.25470170378685,.2362062484025955,.1671441048383713,.1463444977998734,.3990534245967865,24200,28700,16058,269152,.0596614552371894
1982,8,14,Not in college between the ages of 19-22,42200,19900,.3780185445678691,.0010494951200066,.0091318144563025,.0250913783498408,.0692063624899129,.1437446422096498,.2191876693344008,.2644124630904378,.3034488508581593,.2773079838901814,.3055840345333228,13800,22900,82897,1372950,.060378746494774
1982,9,1,Ivy Plus,48600,114300,.7236927877930218,.1504702121019363,.3416927754878998,.4576802551746368,.5799372792243958,.1442006230354309,.0846394971013069,.0689655169844627,.1222570538520813,.1097178682684898,.4702194333076477,65900,75700,319,17317,.0184212045966391
1982,9,2,Other elite schools (public and private),48600,70200,.7088884873865998,.0681318715214729,.2197802215814591,.342857152223587,.5318681597709656,.1802197843790054,.1076923087239265,.0915750935673714,.0886446908116341,.0798534825444222,.4717948734760284,57000,60800,1365,62110,.0219771373369828
1982,9,3,Highly selective public,48700,54500,.664116802487761,.024874372407794,.1286432147026062,.2364321649074554,.4097990095615387,.2502512633800507,.1389447301626205,.1092964857816696,.0917085409164429,.0824120566248894,.5097990036010742,47000,50200,3980,133857,.0297332227675803
1982,9,4,Highly selective private,48600,59300,.6801857537820345,.031168831512332,.1619047671556473,.2900432944297791,.4588744640350342,.2216450273990631,.1316017359495163,.0926406905055046,.095238097012043,.0865800902247429,.5142857432365418,50100,54100,1155,46459,.0248606298026217
1982,9,5,Selective public,48700,41900,.5933527516677196,.0089890090748668,.0568090826272964,.1281024813652039,.2760390043258667,.2722177803516388,.202671229839325,.1386927664279938,.1103792116045952,.0980420708656311,.5206347107887268,37200,40200,27478,671578,.040915574959275
1982,9,6,Selective private,48800,44300,.6093444544756524,.0096195889636874,.0744789391756058,.1553709357976914,.3094301223754883,.2734295427799225,.1721323430538178,.13409124314785,.1109167784452438,.0995481684803963,.5379682183265686,39600,43000,6861,175771,.0390337427675783
1982,9,7,Nonselective four-year public,48600,30900,.5084943986740753,.0015939429868013,.0219167172908783,.0619645342230797,.1591950654983521,.2460649460554123,.2428770661354065,.2016337960958481,.1502291262149811,.1338912099599838,.4395297765731812,28400,32500,5019,92491,.0542647392719292
1982,9,8,Nonselective four-year private not-for-profit,48700,30900,.4943986245525223,.0045714285224676,.0354285724461079,.0742857158184052,.1657142788171768,.2171428501605988,.2182857096195221,.2080000042915344,.1908571422100067,.1691428571939468,.5005714297294617,26000,32400,875,19477,.044924783077476
1982,9,9,Two-year (public and private not-for-profit),48600,31300,.5084566524240517,.0024866408202797,.0241786148399115,.065181739628315,.1658377796411514,.2312840521335602,.2478969395160675,.2011533826589584,.1538278460502625,.1371885091066361,.4362203180789948,27900,32000,37802,720904,.0524369402860852
1982,9,10,Four-year for-profit,48600,31500,.5059403653619161,.0040913741104305,.029662461951375,.0801227390766144,.1636549681425095,.2304807305335999,.2379815876483917,.20081827044487,.167064443230629,.1466075628995895,.3610637485980988,28000,32400,2933,50736,.0578090507726269
1982,9,11,Two-year for-profit,48700,32700,.5261518089177277,.0037523452192545,.0243902429938316,.0572232641279697,.1763602197170258,.2626641690731049,.2232645452022553,.1951219439506531,.1425891220569611,.1313320845365524,.3808630406856537,30500,34400,1066,17369,.0613737117853647
1982,9,12,Less than two-year schools of any type,48700,23500,.4259092415517341,0,.0136363636702299,.0500000007450581,.1136363670229912,.1590909063816071,.2227272689342499,.25,.2545454502105713,.2272727340459824,.3681818246841431,17900,26000,220,3871,.056832859726169
1982,9,13,Attending college with insufficient data,48600,30000,.4920700255212617,.0032626427710056,.0257096253335476,.0578792840242386,.1466231644153595,.2167047262191773,.250897228717804,.2274714559316635,.1583034247159958,.1410766690969467,.4334094524383545,25800,30100,15325,269152,.0569380870288907
1982,9,14,Not in college between the ages of 19-22,48600,20400,.3872072115504152,.001021659179352,.0104209235909311,.0271761332719248,.0754750704649314,.1545770305456631,.2191969808122553,.2542398828490929,.2965110376458973,.2706119665882882,.3237893387255105,14700,24000,78304,1372950,.0570333952438181
1982,10,1,Ivy Plus,55300,107900,.7609918328018909,.1340782195329666,.3240223526954651,.4636871516704559,.6368715167045593,.1312849223613739,.0921787694096565,.0614525154232979,.0782122910022736,.0754189938306808,.5083798766136169,68000,74000,358,17317,.0206733267887047
1982,10,2,Other elite schools (public and private),55400,73400,.7172531688239724,.0723461806774139,.2312373220920563,.360378623008728,.5354969501495361,.1940500289201737,.1000676155090332,.082488164305687,.0878972262144089,.0831642970442772,.4719404876232147,57200,62400,1479,62110,.0238125905651264
1982,10,3,Highly selective public,55500,58700,.6691833388000675,.0322072058916092,.1427927911281586,.2527027130126953,.4247747659683228,.2432432472705841,.134684681892395,.1045045033097267,.0927927941083908,.0833333358168602,.5236486196517944,47800,51000,4440,133857,.0331697259015218
1982,10,4,Highly selective private,55500,59100,.6774868671152153,.0316409133374691,.1559970527887344,.2744665145874023,.4473877847194672,.2185430526733398,.1412803530693054,.1074319332838059,.0853568837046623,.0765268579125404,.5290654897689819,49600,52800,1359,46459,.0292515981833445
1982,10,5,Selective public,55500,42900,.6020132805517913,.0085747083649039,.061643373221159,.1314225941896439,.2829991281032562,.2807035446166992,.1987374275922775,.1316926628351212,.1058672592043877,.094355545938015,.5344001054763794,38200,41300,29622,671578,.0441080559518031
1982,10,6,Selective private,55400,45500,.6171609388179489,.0125711262226105,.0774116739630699,.1579992026090622,.3208945393562317,.271271675825119,.1750694662332535,.1276961714029312,.1050681471824646,.0935556441545486,.5594812631607056,40500,43400,7557,175771,.0429934403286094
1982,10,7,Nonselective four-year public,55400,32500,.51646802900012,.0034562211949378,.0286098308861256,.0698924735188484,.1710829436779022,.2478878647089005,.2388632893562317,.1912442445755005,.1509216576814652,.1330645233392716,.4698540568351746,28900,33300,5208,92491,.0563081813365625
1982,10,8,Nonselective four-year private not-for-profit,55500,32100,.4893542640455849,.0099447509273887,.0464088395237923,.0895027592778206,.1823204457759857,.1867403388023377,.2220994532108307,.2154696136713028,.1933701634407044,.1734806597232819,.5337016582489014,24800,31200,905,19477,.046465061354418
1982,10,9,Two-year (public and private not-for-profit),55400,31600,.5121215183124418,.0023955418728292,.0248127691447735,.0650578737258911,.1658471375703812,.2407393455505371,.2424036115407944,.1991829872131348,.1518269181251526,.1359406858682632,.4542451500892639,28200,32500,39657,720904,.0550100984319688
1982,10,10,Four-year for-profit,55400,31900,.5139058090649116,.0032397408504039,.0313174948096275,.0640748739242554,.1648668050765991,.2444204390048981,.2383009344339371,.2087832987308502,.1436285078525543,.1303095817565918,.3725701868534088,28600,32700,2778,50736,.0547540208136235
1982,10,11,Two-year for-profit,55400,34300,.5386457921404533,.0010193679481745,.0265035685151815,.0897043868899345,.2069316953420639,.227319061756134,.2589194774627686,.1600407809019089,.1467889845371246,.1314984709024429,.3893985748291016,29900,34200,981,17369,.0564799355173009
1982,10,12,Less than two-year schools of any type,55500,23600,.4168603023073683,.0050251255743206,.0100502511486411,.0452261306345463,.0954773873090744,.1507537662982941,.2613065242767334,.2462311536073685,.2462311536073685,.2311557829380035,.402010053396225,18300,26200,199,3871,.0514079049341256
1982,10,13,Attending college with insufficient data,55400,30500,.4988776681015681,.0034064585343003,.0266385059803724,.0652677491307259,.1536994129419327,.2223736196756363,.2508516013622284,.2166507691144943,.1564245820045471,.1385747343301773,.4585774540901184,26500,30700,14678,269152,.0545342408750446
1982,10,14,Not in college between the ages of 19-22,55400,21500,.3990722366489297,.0010887168373225,.0113634816215074,.0303343725101187,.0833412706953354,.1625318093293117,.2217035717755526,.2502551654815363,.2821681726138812,.2572501679663319,.3458989423952492,15700,24800,73481,1372950,.053520521504789
1982,11,1,Ivy Plus,62500,127500,.7416606152134673,.1367924511432648,.3537735939025879,.4599056541919708,.5896226167678833,.1297169774770737,.099056601524353,.099056601524353,.0825471729040146,.0707547143101692,.474056601524353,66900,73600,424,17317,.0244846104983542
1982,11,2,Other elite schools (public and private),62500,73300,.7114391721743497,.0657815337181091,.2251056134700775,.3530476689338684,.5238382816314697,.1913096010684967,.1134580597281456,.0929390490055084,.0784550383687019,.0681955367326736,.4852142333984375,55800,59700,1657,62110,.0266784736757366
1982,11,3,Highly selective public,62500,57600,.6773787042693218,.0320424623787403,.13642618060112,.2417927980422974,.4196972548961639,.2579123377799988,.1460585743188858,.098093181848526,.0782386511564255,.0737173184752464,.5474739670753479,47600,50600,5087,133857,.0380032422660003
1982,11,4,Highly selective private,62400,59300,.6656859977621692,.0327868834137917,.1490312963724136,.2697466611862183,.4470939040184021,.216840535402298,.1229508221149445,.1058122217655182,.1073025315999985,.0968703404068947,.5081967115402222,48400,53400,1342,46459,.0288856841516176
1982,11,5,Selective public,62500,43600,.6067109194080328,.0094909407198429,.0648958459496498,.1394058912992477,.2901824116706848,.2822014093399048,.1944102048873901,.1278503686189652,.1053556054830551,.0931221470236778,.5536484718322754,38700,41600,32452,671578,.048322011739515
1982,11,6,Selective private,62500,45900,.6227263723735124,.0117873465642333,.0785422176122665,.1635795086622238,.3278806805610657,.2708684206008911,.1756074130535126,.1234063059091568,.1022371873259544,.0920134708285332,.5819100141525269,41200,44400,8314,175771,.0473001803482941
1982,11,7,Nonselective four-year public,62500,32500,.5161767047027216,.0035349568352103,.0302435196936131,.0718774572014809,.17183817923069,.2492144554853439,.2348782420158386,.191673219203949,.1523959189653397,.1364886164665222,.4721131324768066,28900,33500,5092,92491,.0550540052545653
1982,11,8,Nonselective four-year private not-for-profit,62400,32100,.5087185020412504,.0050301812589169,.0291750505566597,.0804829001426697,.1800804883241653,.2323943674564362,.2122736424207687,.2002012133598328,.1750503033399582,.1589537262916565,.5533199310302734,28600,33700,994,19477,.0510345535760127
1982,11,9,Two-year (public and private not-for-profit),62500,32300,.5179787654922307,.0026703905314207,.0256504490971565,.0674702301621437,.1729629039764404,.2437895089387894,.2434220165014267,.1912881582975388,.1485374122858048,.1332745403051376,.4692782461643219,28900,33100,40818,720904,.0566205763874247
1982,11,10,Four-year for-profit,62500,32000,.5156564880425169,.0007393715204671,.031792975962162,.0750462114810944,.17966727912426,.2365988940000534,.2240295708179474,.2103511989116669,.1493530571460724,.1327171921730042,.3844732046127319,28500,33000,2705,50736,.0533152002522863
1982,11,11,Two-year for-profit,62500,33800,.5339322844604019,.0029702971223742,.0287128705531359,.0722772255539894,.199009895324707,.2603960335254669,.2237623780965805,.1653465330600739,.1514851450920105,.1396039575338364,.4099009931087494,31400,36000,1010,17369,.0581495768322874
1982,11,12,Less than two-year schools of any type,62500,27400,.4722987234810434,0,.0091324197128415,.0639269426465034,.1415525078773499,.2237442880868912,.1963470280170441,.2511415481567383,.1872146129608154,.1598173528909683,.4292237460613251,24600,28900,219,3871,.0565745285455955
1982,11,13,Attending college with insufficient data,62500,31900,.5131969742421685,.0029800843913108,.0300915837287903,.0723215565085411,.1713185012340546,.2307748198509216,.2436400651931763,.20497165620327,.1492949575185776,.1319959312677383,.4725250899791718,28100,32300,13758,269152,.051116097966948
1982,11,14,Not in college between the ages of 19-22,62400,22700,.4121638558475956,.0012639653344985,.0125960686590358,.0342578194653679,.092501924248417,.1710130620234563,.2278624452262274,.2416353072758459,.266987268676634,.2423617260986328,.3646467508402684,17400,25700,68831,1372950,.0501336538111366
1982,12,1,Ivy Plus,69800,105700,.7314551471542288,.1551724076271057,.3522167503833771,.4581280648708344,.5862069129943848,.128078818321228,.1034482792019844,.0763546824455261,.1059113293886185,.1034482792019844,.4507389068603516,65600,75900,406,17317,.0234451694866316
1982,12,2,Other elite schools (public and private),69900,77900,.7181311295690106,.0760678723454475,.2328847348690033,.3657109439373016,.5377413630485535,.1849034577608109,.0994733795523643,.0959625542163849,.081919252872467,.0760678723454475,.5096547603607178,58100,62800,1709,62110,.0275156979552407
1982,12,3,Highly selective public,69900,56700,.6782123931259831,.0297692436724901,.1351065635681152,.2478421628475189,.4261053502559662,.2580588459968567,.1386295557022095,.0952968150377274,.0819094628095627,.0743350386619568,.5673771500587463,47900,50700,5677,133857,.0424109310682295
1982,12,4,Highly selective private,69900,61900,.6995177479279366,.0389610379934311,.1552257239818573,.2888064384460449,.4811379015445709,.2356215268373489,.110698826611042,.1008039563894272,.0717377886176109,.0655534937977791,.5380333662033081,51900,55000,1617,46459,.0348048817236703
1982,12,5,Selective public,69900,43700,.6082320412693538,.0097680445760489,.0621270127594471,.137090414762497,.2905641198158264,.2845400273799896,.1946571320295334,.1299966275691986,.100242093205452,.0902488455176353,.5677288770675659,38800,41600,35524,671578,.0528963128631373
1982,12,6,Selective private,69900,47200,.6250672136125786,.0151851028203964,.0834626480937004,.1733540296554565,.3381733596324921,.2643538117408752,.1714697480201721,.1213699877262116,.1046331226825714,.0926623791456223,.5928840637207031,41400,44500,9022,175771,.0513281485569292
1982,12,7,Nonselective four-year public,69900,33200,.5299698608515491,.0026666666381061,.0285714287310839,.068000003695488,.1798095256090164,.2662857174873352,.2329523861408234,.178857147693634,.1420952379703522,.1270476132631302,.4899047613143921,30700,34900,5250,92491,.0567622795731477
1982,12,8,Nonselective four-year private not-for-profit,70000,32600,.5110847973490459,.0018726591952145,.0440074913203716,.08614232391119,.1900749057531357,.2162921279668808,.2247191071510315,.1956928819417954,.1732209771871567,.1535580456256867,.5852059721946716,28000,33100,1068,19477,.0548339066591364
1982,12,9,Two-year (public and private not-for-profit),69800,32800,.5239115332184519,.0023807277902961,.026824438944459,.0706911161541939,.1802281737327576,.2494342774152756,.2377663552761078,.1840939074754715,.1484772711992264,.1320478916168213,.4812841713428497,29900,33900,42424,720904,.058848334868443
1982,12,10,Four-year for-profit,69800,33600,.5266585377179087,.0029895366169512,.0358744412660599,.0863228663802147,.1999252587556839,.2122571021318436,.2533632218837738,.1909566521644592,.1434977650642395,.1229446902871132,.3890134394168854,29200,32700,2676,50736,.0527436140018921
1982,12,11,Two-year for-profit,69800,38300,.5827672928065463,.0020202021114528,.0282828286290169,.103030301630497,.2494949549436569,.273737370967865,.2252525240182877,.1373737305402756,.1141414120793343,.097979798913002,.4535353481769562,35800,39000,990,17369,.0569981000633312
1982,12,12,Less than two-year schools of any type,69700,26500,.4513745269981687,0,.0257731955498457,.0515463910996914,.1391752511262894,.1391752511262894,.2525773048400879,.2886597812175751,.1804123669862747,.1546391695737839,.4432989656925201,19700,26000,194,3871,.0501162490312581
1982,12,13,Attending college with insufficient data,69800,33400,.5198278754035343,.0055736182257533,.0356866382062435,.077798418700695,.1845486909151077,.2313051521778107,.2368787676095963,.1995664983987808,.1477008759975433,.1306703835725784,.485137015581131,28600,32900,12918,269152,.0479951848769469
1982,12,14,Not in college between the ages of 19-22,69700,23100,.4195548763093573,.0013443623511586,.0128267984806508,.0351906633739712,.0980751870736292,.1784047994950082,.2251095216887626,.2399291428259139,.2584813340365003,.2352001514329816,.3731159179997862,18000,26600,63227,1372950,.0460519319713027
1982,13,1,Ivy Plus,77500,97000,.7530855476001688,.1484716087579727,.3427947461605072,.456331878900528,.6288209557533264,.1244541481137276,.0698689967393875,.1026200875639916,.0742358043789864,.0655021816492081,.4650655090808868,68700,72400,458,17317,.0264479990760524
1982,13,2,Other elite schools (public and private),77600,70200,.7135807196159409,.0624679997563362,.2222222238779068,.3451100885868073,.5248335599899292,.1930363476276398,.107526883482933,.095238097012043,.0793650820851326,.0711725577712059,.5186892151832581,56200,60200,1953,62110,.0314442118821446
1982,13,3,Highly selective public,77600,57400,.6773543173262373,.0303125493228436,.1317732036113739,.242029219865799,.4284592568874359,.2566357851028442,.1361708790063858,.0915658846497536,.0871682092547417,.0777446180582047,.5589759945869446,48300,51000,6367,133857,.0475656857691417
1982,13,4,Highly selective private,77600,62700,.6944709184527513,.0471597015857697,.1693461984395981,.2995712757110596,.4908896088600159,.2132904678583145,.1045016050338745,.103965699672699,.0873526260256767,.0798499435186386,.5648446083068848,53100,56700,1866,46459,.040164446070729
1982,13,5,Selective public,77600,45400,.6189199915525958,.010287206619978,.0683550909161568,.1485117524862289,.3069451749324799,.2851697206497192,.1877806782722473,.1228720620274544,.0972323790192604,.0858746767044067,.5708355307579041,40200,42800,38300,671578,.0570298610139105
1982,13,6,Selective private,77600,47000,.6290058233411009,.0117694800719619,.0828936696052551,.1708603948354721,.3425324559211731,.2740462720394135,.1613230556249619,.1205357164144516,.1015625,.0917207822203636,.5992289185523987,42100,45000,9856,175771,.0560729585654061
1982,13,7,Nonselective four-year public,77500,33800,.5309597550854409,.0039098863489926,.0325823873281479,.0800595805048943,.1848817765712738,.2545149922370911,.24259914457798,.1772481799125671,.140755906701088,.1253025531768799,.5017687678337097,30300,34300,5371,92491,.058070514969024
1982,13,8,Nonselective four-year private not-for-profit,77500,34600,.5235409091701326,.0053859963081777,.0421903058886528,.0969479382038116,.204667866230011,.2289048433303833,.2145421952009201,.1849192082881928,.1669658869504929,.1481149047613144,.5637342929840088,29500,34800,1114,19477,.0571956666837809
1982,13,9,Two-year (public and private not-for-profit),77600,33800,.5331999239244288,.0029768773820251,.0300918444991112,.0777680352330208,.1917662769556046,.2495730817317963,.2371809631586075,.1810818314552307,.140397846698761,.1256057620048523,.4921078085899353,30600,34400,43334,720904,.0601106388645367
1982,13,10,Four-year for-profit,77500,34200,.537238980832733,.0011881188256666,.0304950494319201,.0918811857700348,.2051485180854797,.2304950505495071,.2439603954553604,.1924752444028854,.1279207915067673,.1156435608863831,.4293069243431091,30500,33800,2525,50736,.0497674235257017
1982,13,11,Two-year for-profit,77600,37600,.5694580043844048,.0020140986889601,.0362537764012814,.095669686794281,.256797581911087,.2688821852207184,.1903323233127594,.1470292061567307,.1369587182998657,.1278952658176422,.4551863074302673,35800,40000,993,17369,.0571708215786747
1982,13,12,Less than two-year schools of any type,77400,27000,.4706650862402662,0,.0185185186564922,.0509259253740311,.125,.2175925970077515,.2453703731298447,.2222222238779068,.1898148208856583,.1759259253740311,.4861111044883728,22400,28400,216,3871,.055799535003875
1982,13,13,Attending college with insufficient data,77500,34800,.5360169099403868,.0044810753315687,.0417700260877609,.0877810642123222,.1969272643327713,.2434984445571899,.2384572327136993,.1894054561853409,.1317116171121597,.116507962346077,.5081219673156738,30300,34100,12497,269152,.0464310129592201
1982,13,14,Not in college between the ages of 19-22,77500,24200,.4294964506087524,.0016594067835859,.0148136623204141,.0402233287438231,.1078095835631837,.1845052886790592,.224452047581168,.2329219388370815,.2503111361924097,.2265954464751268,.3832365359212323,19200,27300,57852,1372950,.0421370042608981
1982,14,1,Ivy Plus,86000,106600,.7419828882992773,.1548507511615753,.3600746393203735,.4626865684986115,.5820895433425903,.1604477614164352,.0914179086685181,.0671641826629639,.0988805964589119,.0932835787534714,.5111940503120422,68200,74800,536,17317,.0309522434601836
1982,14,2,Other elite schools (public and private),86000,76200,.7224544588661228,.0739879012107849,.2480223327875137,.3750581741333008,.5449045896530151,.1856677532196045,.0963238701224327,.0818985551595688,.0912052094936371,.079571895301342,.5328059792518616,58900,63800,2149,62110,.0345999033971985
1982,14,3,Highly selective public,85900,60100,.6805329758592267,.0284959692507982,.1370586603879929,.2568807303905487,.4325827062129974,.2549346685409546,.1374756693840027,.0916041135787964,.0834028348326683,.0747845396399498,.5875729918479919,48500,51500,7194,133857,.0537439207512495
1982,14,4,Highly selective private,85800,63400,.6990395455677397,.0352707393467426,.1748633831739426,.2935916483402252,.4833581745624542,.2235469520092011,.1276701390743256,.0809736698865891,.0844510644674301,.0740188807249069,.5732737183570862,52400,55700,2013,46459,.0433285262274263
1982,14,5,Selective public,85900,46300,.6272722645296384,.0108784399926662,.0723068043589592,.1550357788801193,.3174439370632172,.2914365231990814,.1808990985155106,.1177417039871216,.0924787446856499,.0819124951958656,.5860429406166077,41000,43600,41642,671578,.0620062003222262
1982,14,6,Selective private,85900,48200,.6442047280398197,.0114354779943824,.0846039429306984,.1822238713502884,.3573819398880005,.2815172970294952,.1595388650894165,.1092413514852524,.0923205688595772,.083395317196846,.6124953627586365,43900,46500,10756,175771,.061193257135705
1982,14,7,Nonselective four-year public,85700,34500,.5369904026008957,.0041299043223262,.0332269556820393,.0812840238213539,.1991740167140961,.2492960393428803,.2355922609567642,.1747700423002243,.1411676406860352,.1255866289138794,.512859046459198,31300,35100,5327,92491,.0575947930068872
1982,14,8,Nonselective four-year private not-for-profit,85900,33000,.5170210947871134,.0025974025484174,.0337662324309349,.0943722948431969,.2121212184429169,.2112554162740707,.2095238119363785,.1948051899671555,.1722943782806397,.1541125476360321,.5523809790611267,28600,34200,1155,19477,.0593007136622683
1982,14,9,Two-year (public and private not-for-profit),85900,34100,.536140236669388,.0033717714250088,.0302335508167744,.0777530521154404,.1950682252645493,.2547935247421265,.2315058261156082,.1784341484308243,.1401982605457306,.1243284568190575,.4937846958637238,31000,35000,44487,720904,.061710019642005
1982,14,10,Four-year for-profit,85900,35000,.5385731384077583,.0032388663385063,.0368421040475369,.0947368443012238,.2186234891414642,.2303643673658371,.2331983745098114,.1696356236934662,.1481781303882599,.1360323876142502,.4242914915084839,30300,35600,2470,50736,.048683380637023
1982,14,11,Two-year for-profit,85800,37900,.5770014240205184,.0011074197245762,.0387596897780895,.0908084139227867,.2403100728988648,.2956810593605042,.1993355453014374,.1450719833374023,.1196013316512108,.1085271313786507,.4451827108860016,36000,39500,903,17369,.0519891761183718
1982,14,12,Less than two-year schools of any type,85900,26500,.4555638431815146,0,.0142857143655419,.0523809529840946,.1571428626775742,.1761904805898666,.2095238119363785,.2190476208925247,.2380952388048172,.190476194024086,.5095238089561462,20100,27700,210,3871,.054249547920434
1982,14,13,Attending college with insufficient data,85800,35400,.5404286140445953,.006020066794008,.0423076935112476,.0907190665602684,.2111203968524933,.2421404719352722,.2251672297716141,.1854515075683594,.1361204087734222,.1211538463830948,.5166388154029846,31100,35200,11960,269152,.044435857805255
1982,14,14,Not in college between the ages of 19-22,85700,25100,.4371185595850516,.0016377649303465,.0173603089521271,.0452023112076929,.1175915223370111,.1893641625611768,.2202312149945826,.226743734096229,.2460693633622402,.224219655010397,.3866666712265943,20000,28400,51900,1372950,.0378018136130231
1982,15,1,Ivy Plus,95300,113600,.7425261786483357,.1620294600725174,.3584288060665131,.4762684106826782,.5990179777145386,.1423895210027695,.0818330571055412,.0867430418729782,.0900163650512695,.0834697186946869,.4893617033958435,69800,77300,611,17317,.0352832476756944
1982,15,2,Other elite schools (public and private),95200,85900,.7267045393159769,.0804597735404968,.2401477843523026,.3764367699623108,.5566502213478088,.1851395666599274,.0886699482798576,.0829228237271309,.0866174027323723,.0800492614507675,.5320196747779846,59900,64000,2436,62110,.0392207374013846
1982,15,3,Highly selective public,95200,58600,.6932709177821783,.0255381241440773,.1427702754735947,.2604888677597046,.4514167606830597,.2541651427745819,.1383923143148422,.0831813216209412,.072844460606575,.0654262453317642,.588228166103363,49900,52500,8223,133857,.0614312288486967
1982,15,4,Highly selective private,95100,64900,.7110522526273883,.0342550575733185,.1754023879766464,.3041683733463287,.498142808675766,.2274040430784226,.1242261677980423,.0771770551800728,.0730499401688576,.0668592676520348,.5699545741081238,53700,56200,2423,46459,.0521535116984868
1982,15,5,Selective public,95200,46900,.6320679597448086,.0120250536128879,.0781519412994385,.1615853011608124,.3273389935493469,.2909364700317383,.1742869019508362,.1157984361052513,.0916392058134079,.081534668803215,.5973680019378662,41600,44100,45821,671578,.0682288580030912
1982,15,6,Selective private,95200,49700,.6449452300073612,.0167241375893354,.0937068983912468,.1951724141836166,.3737069070339203,.2620689570903778,.1564655154943466,.1106896549463272,.0970689654350281,.0873275846242905,.6136206984519959,43900,47300,11600,175771,.0659949593505186
1982,15,7,Nonselective four-year public,95100,35400,.5424917171321534,.0026410110294819,.0320694223046303,.0843237116932869,.1992076933383942,.2693831324577332,.2267496734857559,.1641199737787247,.1405395269393921,.1273344606161118,.5149971842765808,32000,36200,5301,92491,.0573136845747154
1982,15,8,Nonselective four-year private not-for-profit,95100,33300,.512063417790768,.0047132759355009,.0408483892679214,.0966221541166306,.2097407728433609,.2120974063873291,.2136684954166412,.1728201061487198,.191673219203949,.1728201061487198,.5750196576118469,28100,35100,1273,19477,.0653591415515737
1982,15,9,Two-year (public and private not-for-profit),95100,35600,.5448861979724603,.0038279215805233,.0340506993234158,.0861949995160103,.209600955247879,.2560701370239258,.2262479662895203,.1695858240127564,.1384950876235962,.123027615249157,.5009680986404419,31900,36000,44933,720904,.0623286873148158
1982,15,10,Four-year for-profit,95100,36800,.5513537991139855,.0066362502984703,.0402322672307491,.1049357131123543,.2277063429355621,.2438822090625763,.219825804233551,.1742015779018402,.1343840658664703,.1194525063037872,.4272086322307587,32300,36600,2411,50736,.0475204982655314
1982,15,11,Two-year for-profit,94900,39000,.5788231163778908,.0045506255701184,.04209328815341,.1012514233589172,.276450514793396,.2593856751918793,.1979522258043289,.1422070562839508,.1240045502781868,.1114903315901756,.4459613263607025,35400,39000,879,17369,.0506074039956244
1982,15,12,Less than two-year schools of any type,95200,28300,.4774784119155929,.0045662098564208,.0273972600698471,.0593607313930988,.1461187154054642,.2054794579744339,.2009132355451584,.2785388231277466,.168949767947197,.1506849378347397,.4794520437717438,23600,29500,219,3871,.0565745285455955
1982,15,13,Attending college with insufficient data,95100,37500,.5547444189580951,.0071377586573362,.0454139895737171,.1027837246656418,.228319063782692,.2531227767467499,.2166309803724289,.1700571030378342,.1318700909614563,.1166131347417831,.5231084823608398,33000,36900,11208,269152,.0416418975151587
1982,15,14,Not in college between the ages of 19-22,95000,26400,.44663318868959,.0021382593941603,.020126091140195,.0512080062993745,.128604184586833,.194184812828248,.2149942700690603,.2218719663027996,.2403447567824018,.217859985857884,.3923154914847401,20800,29200,45364,1372950,.0330412615171711
1982,16,1,Ivy Plus,106400,111000,.7567546179092209,.1479452103376389,.3452054858207703,.4616438448429108,.6260274052619934,.1301369816064835,.087671235203743,.0671232864260674,.0890410989522934,.0808219164609909,.4780821800231934,68500,74100,730,17317,.0421551076976382
1982,16,2,Other elite schools (public and private),106200,73900,.7359943147841993,.0669107884168625,.2410119771957398,.3721704483032227,.5635818839073181,.1934087872505188,.095539279282093,.0709054619073868,.0765645802021027,.0689081251621246,.558255672454834,60200,63500,3004,62110,.0483658026082756
1982,16,3,Highly selective public,106100,61300,.7002245072498351,.0319359190762043,.1514615565538406,.2765005826950073,.4693644046783447,.2508062124252319,.1195256412029266,.0851971283555031,.0751066282391548,.0664724856615067,.5924268960952759,51500,54100,9613,133857,.0718154448403894
1982,16,4,Highly selective private,106200,63400,.7077533426464746,.0365198701620102,.181525245308876,.318653792142868,.5051915645599365,.2058718204498291,.1253132820129395,.0909416377544403,.0726817026734352,.0662370175123215,.5635517239570618,54400,57500,2793,46459,.0601175229772488
1982,16,5,Selective public,106100,48400,.6425070018270586,.0134049328044057,.0836555957794189,.1784719526767731,.350071132183075,.283827930688858,.1679724305868149,.1073196157813072,.0908089056611061,.0811910182237625,.599054217338562,42900,45600,49907,671578,.0743130358647841
