,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,type,tier,iclevel,region,multi,avg_students_per_cohort,frac_female_per_cohort,frac_married_per_cohort,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
kq3_cond_parq2,0.2077112402246927,0.28877774524911076,0.3174066605248064,0.3025622587273087,0.2802673396153106,-0.015814664197724104,-0.39194938235401294,-0.2307056710578855,-0.3841174351751057,-0.36453608052988973,-0.38899657952311906,-0.3635900092072179,-0.1740400596631574,-0.2483547805139375,-0.18494609197263845,,,,,0.1761126474798118,0.19348468115223558,0.19917141645790606,-0.028725601669385245,-0.31931888962866944,-0.5750928492384474,-0.5127873969496879,-0.5660849618325506,-0.5830579534490505,0.34877034674233426,0.5066175839506166,0.647611428825403,0.5839011752435115,-0.6382510952786707,-0.6187895085824855,-0.5626959918326111,-0.4848529221450798,-0.46129547173038504,-0.8001871936162109,-0.7381303253160879,-0.8208078654652576,-0.8395517009148461,0.23329025148224253,0.2625704409236361,0.7082243405952721,0.910855840959099,0.7617678984599529,-0.8632365318156495,-0.8453877481327408,-0.8045362926452386,-0.660684856066936,-0.7811385389132012,-0.828317881811821,-0.7957118886533009,-0.7714700534283746,-0.7425476533862566,0.19431899361665694,0.6446551876425357,0.7956240113646694,0.47235591077995237,-0.834041098479125,0.17121662986620947,0.6652831839573103,1.0,0.6121224118720089,-0.8954565405488354,0.24858823306583142,0.6476807700615075,0.8606884557251058,0.7064938131636257,-0.863833436278726,0.16669482743418335,0.6283204627716574,0.8531330035186063,0.7465663308906324,-0.837084180300529,0.21988452863670882,0.6170770691180387,0.857827745958189,0.7627366907540527,-0.8181883983917384,-0.6114583899468441,-0.610153756346239,-0.628430561166092,-0.6459771202719765,-0.6583446568456531,-0.12394498993493001,-0.03592190248289737,0.06270966528191163,0.12493045688560024,0.045376126564127865,0.4284416519450085,,-0.49604846753473697,-0.4605201714903975,0.1397362740103018,0.04160096616824863,0.23292350899029596,0.16262896047132408,-0.5398229070427212,-0.519184351939168,-0.6970754616733338,-0.6445552010265264,-0.6599457012551043,-0.6425992416412011,-0.10107331854560465,-0.6036037062802254,-0.8339413226888523,,-0.2877077237255767,-0.27452154371018805,-0.41362045201295317,0.27100244406669194,-0.2549055755897136,-0.2841904149019789,0.0452488899777001,0.13081047894883832,0.3872139190644058,0.08418304414428579,0.3034001681637667,-0.33879341301061794,-0.032692878147106155,0.10236201654347442
kq4_cond_parq2,0.2164831966213905,0.2012240985422265,0.24649437960243856,0.25580356024097944,0.271634193389827,0.09148136083088355,-0.5135159033731428,-0.41296757033857345,-0.47434652855942205,-0.48981554076914746,-0.4777119396625349,-0.504914447912016,-0.3915026140451349,-0.2924030151378486,-0.21124734512011945,,,,,0.09653797669426838,0.19787245030810963,0.3495763036428518,0.18052617493172005,-0.3441473033271726,-0.5798843705302227,-0.4836949980002331,-0.4775468763062352,-0.3895505840242217,0.12253108171426588,0.29027576268453736,0.46760975034731694,0.5603058437440015,-0.4662197199096623,-0.5104954908974916,-0.5029805632781565,-0.4741587479910428,-0.468797132290937,-0.604626446526462,-0.6975968727227806,-0.7123462819763112,-0.7515174517050667,0.06440149052167174,0.08810190523964546,0.4206519518639287,0.656124051832243,0.8907332878389964,-0.7282551422068145,-0.7760391174525176,-0.768025582483581,-0.6668612692452138,-0.5928810029247646,-0.5844988717425187,-0.5904588392219238,-0.5939148302000355,-0.5864831972654965,-0.001649032636945325,0.4345787292293038,0.6094968641901642,0.6640778054829262,-0.7009888861161407,-0.07970369183367935,0.39510779003937746,0.6121224118720089,1.0,-0.7726905120764532,0.04582414806673332,0.35526791380601813,0.6525475980316593,0.8575006158787329,-0.7308909245789394,0.027264331253120812,0.36741143114450386,0.6658059984483509,0.8424228574515404,-0.727680443097667,0.11356519068521265,0.3922382873999942,0.6314850636944906,0.8429666923050344,-0.7062871447734239,-0.5782682486425137,-0.6566980112768962,-0.6464813239056121,-0.6693862191055431,-0.6633277982001754,-0.00603228652040152,0.13329168757103474,0.2512493714416708,0.30364593040663973,0.23093188786242372,0.4489067408229759,,-0.5171098165136095,-0.4806449600786376,0.05968023626630822,0.040839536459470055,0.23397664597587214,0.17053826355327534,-0.5400478702324761,-0.5254434117172353,-0.517072420539874,-0.5060930099470548,-0.5964038466915508,-0.5849825680046188,-0.13817248176420827,-0.5829605558837218,-0.7411736981062197,,-0.25786083259880327,-0.23705744741663215,-0.3975086484472357,0.15276281344458353,-0.20484326586536214,-0.4062351669095173,-0.10842021773457201,0.228942906411907,0.3058643082114255,0.12073688692149746,0.3679724939586395,-0.43390817350999233,0.16938323260499474,0.04804082924640336
kq5_cond_parq2,-0.22958029414605627,-0.29122103473975575,-0.32060355869429075,-0.3098562368431975,-0.2959871359428542,-0.026266419927498123,0.4989073303072049,0.35201309680865867,0.49049809987702475,0.47672133004425354,0.4731536794973927,0.4717788487200126,0.270317164917771,0.3005383536509156,0.21056464052013588,,,,,-0.16964083785060863,-0.21254484290101947,-0.3486142556879805,0.04190675304473973,0.3459007855861198,0.5879053732125974,0.5201776131706979,0.5886503130040848,0.5747157687107933,-0.3402032580788342,-0.49681419565375345,-0.6376438787735956,-0.5778014207329337,0.6283100226342339,0.615535234256865,0.5617541608786599,0.48956582509081914,0.4693655979597309,0.9216133303117855,0.8328612126912899,0.9398861093924552,0.9415858731073087,-0.4052870785185047,-0.43240346477290736,-0.8216085019026044,-0.9300330270956351,-0.8372375448509479,0.9622545179311051,0.9489131208127349,0.8963917949920231,0.7311423113442598,0.8747773552279604,0.9524520172154517,0.905527049514929,0.8945781267084822,0.880058204947499,-0.25806049841659845,-0.7115693859234167,-0.8120693787511566,-0.5304746104876591,0.9056693174642529,-0.35747803905878994,-0.8054218539289982,-0.8954565405488354,-0.7726905120764532,1.0,-0.36799552032096744,-0.737990335570019,-0.8899240499478804,-0.771872568164432,0.9543892277458531,-0.32149051787055966,-0.7394732465658443,-0.8999096519570923,-0.8064326386947134,0.9395088899803177,-0.3909213363471934,-0.7435575072808284,-0.903982084337119,-0.8298555267721084,0.9330343580121462,0.6377292916292905,0.697329850834483,0.7049588426099559,0.7095254602543002,0.7295970337645798,0.16287354891149378,0.05724821959802737,-0.05914944840931769,-0.12379472227676973,-0.028533121991102476,-0.44898561482030036,,0.5203703965898517,0.4883330659875452,-0.09653134052812597,-0.04834618876132507,-0.2607374142359023,-0.18750575371302783,0.5720240961668156,0.5501222575522159,0.697599463361677,0.6627364698754211,0.6699343791984546,0.6713132517532754,0.09512566318545865,0.6365722310323736,0.9202089581489366,,0.2767796833615412,0.2583009061611732,0.40854629834848644,-0.22106128859332683,0.1963787630680875,0.3113098396228186,-0.09125999096062831,-0.12991697586678527,-0.3731369897152478,-0.19815822996753044,-0.32434359023918236,0.45561590344262876,-0.05129893862329225,-0.0717681778794167
kq1_cond_parq3,0.09714705334580424,0.12065249699555243,0.10328369823234086,0.0863431955366238,0.08660109634761326,0.08084839562776035,-0.13026568705043712,-0.05124766162517346,-0.14632397161069127,-0.1478105718524798,-0.11054441361827547,-0.12107812997160018,0.021406029638899603,-0.014199604944566315,0.03159747473783628,,,,,0.05060937793646898,0.09396483004012442,0.24492960274150957,-0.07992121370226243,-0.016131442527103426,-0.03875256425513588,-0.07756540233834133,-0.15686192273138824,-0.19114295867563755,0.2200978419642118,0.19353314467263258,0.16468873535611137,0.05708565491943786,-0.17307835419189702,-0.13257144812900792,-0.09402404385992079,-0.06368863001362908,-0.044553835218081254,-0.5905751821996588,-0.3104724140049863,-0.4715996571357372,-0.37894778961557907,0.8477421670279324,0.8564879826381682,0.5775544248729424,0.3141558280069808,0.06274743220431352,-0.43851030344253683,-0.3701540204337468,-0.3034380300925549,-0.2062730935245012,-0.46959978961232346,-0.5032248560476237,-0.6461893858316843,-0.5899038530353533,-0.6000539968836506,0.49181508162757254,0.39088338134987083,0.1855695960128521,-0.019248779956196005,-0.3452959654117935,0.627545404021344,0.4029104698647508,0.24858823306583142,0.04582414806673332,-0.36799552032096744,1.0,0.5132757804415687,0.264282778439587,-0.00889965896219259,-0.4490668546295425,0.7498492374960403,0.5859617139613873,0.3321219346862472,0.05048413212195071,-0.4294130100436154,0.7657699270326541,0.5890348981202033,0.3346164816405125,0.0811290100173505,-0.4579411531006076,-0.1274554449219747,-0.201602119855102,-0.18779447475105782,-0.18581136087508426,-0.21482464302301157,-0.0292432788881757,-0.04962125072350629,-0.07046236276426543,-0.04509374393612915,-0.055037806107207835,0.09393503593449193,,-0.10018465260792633,-0.07960462603887276,-0.008634968846625521,0.001911730293455672,0.14234168590871904,0.12341693598167619,-0.19467788123041546,-0.19111627346222615,-0.24298833782849158,-0.23606062161000627,-0.16731199232118849,-0.15860954468356628,0.0012668728841093162,-0.15653619278126846,-0.3196676862560104,,0.03131238217575887,0.03327015020763318,0.03152596749222464,0.012721963477167001,0.12502211556488346,0.005491900670844297,0.17083449360758216,0.007943605757658068,0.06224697371632338,0.29966949557812644,0.05993867297343603,-0.2084232789094062,-0.03469333470707728,-0.033811701040573336
kq2_cond_parq3,0.10392474459214554,0.1943065697235325,0.19639325325098742,0.17520684921366214,0.14481760723318227,-0.0521981943079634,-0.3350209344279092,-0.1756912016013728,-0.3545118275345335,-0.3510377687382293,-0.324808483575141,-0.29903524638546514,-0.05514574945999661,-0.22149225546899787,-0.11510872013871286,,,,,0.11448417759679992,0.09387234951175857,0.27598081572176253,-0.24708884287833952,-0.19554305926552373,-0.34345654194481895,-0.28479840272421886,-0.3909506375303464,-0.41069804727921283,0.3219122880535768,0.38791478323098755,0.43223706619474117,0.2864061065846047,-0.41865591352153586,-0.37533002358479955,-0.32080803638662625,-0.2654394891861025,-0.24285432697430867,-0.8460842931429737,-0.6272052062307195,-0.7751983258203962,-0.7385118163686432,0.5809936713370178,0.5944705497333518,0.9177121693390727,0.7258919465435498,0.4657231618195039,-0.7861630276814312,-0.7322977857122516,-0.6563303339739188,-0.49239255618630157,-0.7564859032308431,-0.8054117503013634,-0.8679768261660226,-0.8314218596965578,-0.8359541102563981,0.41986423231144465,0.6377326515321012,0.5990811745521668,0.1920905797371049,-0.6878083636849365,0.5054355621413757,0.7580014702915828,0.6476807700615075,0.35526791380601813,-0.737990335570019,0.5132757804415687,1.0,0.6247323884689394,0.3764236572910173,-0.7839537821183296,0.5074482351642904,0.8323122172558662,0.6998513607501999,0.46809971129230554,-0.7675486780336407,0.5403605461834401,0.8703928731075531,0.7646342040637821,0.4866815939647023,-0.7961775959629211,-0.4158051242906129,-0.4392044224462836,-0.48245398636865994,-0.4605739389213179,-0.5021307322630538,-0.2237895910964541,-0.1976883578227413,-0.1585074517734761,-0.14590018426417917,-0.21481157758992478,0.18769135894256928,,-0.3036019040401119,-0.28644345213485556,0.07301595627004498,-0.004377717786360383,0.14421588469769736,0.08375563342453228,-0.2938701519008773,-0.28624247714874956,-0.4819077476757967,-0.4717785820932975,-0.443872009711701,-0.4830177793737151,0.029484965722462113,-0.3721642118567377,-0.7308337041068816,,-0.1803132682957189,-0.17816214787817414,-0.21076758999431594,0.14572436777172235,-0.037878053362003276,-0.06116363422564032,0.4010975332010316,0.005315937346797397,0.18607710675910114,0.22578222054448183,0.1615333049767554,-0.4126747643579072,-0.054435045506047275,0.046222129175041336
kq3_cond_parq3,0.25105524348266534,0.33499112073640397,0.3681466163826655,0.3526173430544465,0.32453204907020805,0.009122317680276866,-0.3950188480026464,-0.29152209500250015,-0.3887581935215765,-0.36210544592356725,-0.37873663998753043,-0.37316467749907284,-0.21749592188762407,-0.24571332639900315,-0.18456720098954651,,,,,0.21146299790992726,0.2359446292551352,0.23998880791206345,-0.08191147121337061,-0.300139880799048,-0.49895106964552693,-0.5394406144014329,-0.6160618994459625,-0.63005079555545,0.3923446362281328,0.5611689136903638,0.6945089413082315,0.5955011886962371,-0.6812954888771762,-0.6513778012742564,-0.5885017179440228,-0.5062958629228976,-0.4792315107165933,-0.8392726628799154,-0.7534775814583391,-0.846106648661623,-0.8627328524204166,0.2714915107469489,0.3066362755833913,0.7480320037761462,0.9440589492763531,0.7767327361896341,-0.8991604645221785,-0.8712491126325577,-0.8177679761130091,-0.6585415533383614,-0.8126086926018541,-0.8422833728647964,-0.8319651020964836,-0.801624723885975,-0.7820842555711662,0.20348130151538485,0.6904595313618598,0.7917299800257842,0.4907236073718036,-0.8582114745289836,0.24917861025032212,0.7288887647382396,0.8606884557251058,0.6525475980316593,-0.8899240499478804,0.264282778439587,0.6247323884689394,1.0,0.6792573952450944,-0.8996228235515474,0.20670560051140494,0.6650827632026409,0.8894712079482617,0.7369780304104765,-0.8618829402853824,0.2561845149765401,0.6541221699886046,0.8859256374249739,0.7972593422245081,-0.8600849014190668,-0.5572785970797642,-0.6008642716083584,-0.6326147096806978,-0.6426643006323952,-0.6543418018910141,-0.21044818502341844,-0.09266445215585983,0.029151421998013557,0.09297295371730122,-0.004470031788636472,0.4793848901834781,,-0.4658572829847973,-0.4331733485232273,0.14724065658666638,0.05821388756143301,0.27802043831573503,0.20486530218292798,-0.5779358120941672,-0.5405997879145428,-0.7145191587776426,-0.6671460855176693,-0.620552002183541,-0.6189922588019252,-0.13451329668333273,-0.5903825380025542,-0.8496546917017445,,-0.2463305224206968,-0.2398875212372597,-0.3738665569795381,0.28733756177027947,-0.23327800372383858,-0.2623119513678973,-0.0012765265011028433,0.10166721068421497,0.3974623553268262,0.1648753868072257,0.28350070889631457,-0.3286009431097202,-0.003231662193934821,0.09688756567155664
kq4_cond_parq3,0.19648122071207916,0.18966076252499922,0.24240016086353366,0.25616572242249774,0.26647535526262717,0.04437526292730369,-0.5469188627803344,-0.3706532444072819,-0.524688875474282,-0.5169526517862488,-0.5083167382764465,-0.5399203486130609,-0.38596147958199367,-0.3266804196268401,-0.24585074697635198,,,,,0.12256047221642045,0.17773674866293337,0.3260694403776369,0.16083905488699118,-0.37788042228783625,-0.5998287104539972,-0.4973454489011416,-0.48935024153624207,-0.4114846163148662,0.12236715324943279,0.30543885020747763,0.505558796113772,0.6004854642338376,-0.49747563173972464,-0.5371781491401002,-0.5196109599744352,-0.47586964023323725,-0.46970386639836675,-0.615372287599081,-0.7134525205417547,-0.7383747635380594,-0.7867512204536048,-0.0013117607245919935,0.026934406354823515,0.4346827506239098,0.7044410022278691,0.9400988482795494,-0.7578672652312677,-0.8083265926902721,-0.7969503601749769,-0.6698218891392195,-0.6105835506173953,-0.6227567225868248,-0.6131886208031185,-0.608872573171921,-0.5849970057239123,-0.00634151360726571,0.45962787311597364,0.6290582350771979,0.7053492769885341,-0.7342557420603705,-0.05416914174813785,0.4515988058929523,0.7064938131636257,0.8575006158787329,-0.771872568164432,-0.00889965896219259,0.3764236572910173,0.6792573952450944,1.0,-0.7986007445981135,-0.02880590101479874,0.38477267124579984,0.6877388590440827,0.9087668744049613,-0.7600306099983674,0.04121115114359113,0.38153733008966995,0.6862351796316578,0.8954876672080898,-0.7285198588516439,-0.6069868404347288,-0.6389148056047123,-0.6583021311878441,-0.6737297381774292,-0.6652557250291805,-0.035618191927477366,0.1085026057922694,0.24472275649113429,0.29306715045002774,0.20673815082528701,0.4512366513583663,,-0.5290703268932511,-0.49320962510986793,0.04859389072090308,0.05711480967410141,0.20900626365778255,0.13978112661682127,-0.5376370064269922,-0.5247731921138341,-0.5346197560521964,-0.5017017738513769,-0.6282692969507161,-0.6181334340519552,-0.17445429985908084,-0.5691027183176753,-0.7880639016954267,,-0.3055997093385508,-0.28815811415449505,-0.447270676073144,0.14620837418595733,-0.26085204119499944,-0.3360946298727487,-0.06506809458948544,0.2164444165684634,0.29759215470472283,0.05562915418564432,0.33166921268223043,-0.454203369202087,0.2098065092366416,0.053964233601882
kq5_cond_parq3,-0.22942253461662515,-0.2871393358594198,-0.31974170406688607,-0.3107280900268882,-0.2967097307705043,-0.026077895921382967,0.5100823616160365,0.33224962366750865,0.5066745226536633,0.49281489962703995,0.47978788407973694,0.4870212346360483,0.26307856067548185,0.30054126780312657,0.2027120050676145,,,,,-0.17478999084654168,-0.2120358382624841,-0.3626919622945042,0.04348493413386074,0.3366111394468795,0.5545309872577897,0.5155358600424323,0.5863694329434563,0.5694354030347285,-0.3346279921381788,-0.4909535772208445,-0.6354380689954355,-0.5782871640423345,0.6250215165308314,0.6111780238811972,0.5569524836740293,0.4854595993085898,0.4624435713219222,0.9433955301962921,0.8353100567209657,0.9558555508284381,0.9535925932166244,-0.4412282175773024,-0.4723400057068137,-0.8461462179726029,-0.9291204993486287,-0.8475195510017243,0.9799422513498679,0.9627647512694014,0.9027766734087986,0.7213895170425011,0.880770855586871,0.9178286964551333,0.9577201259368885,0.9225065456637757,0.9080956455504766,-0.29322518729843583,-0.718743665407399,-0.7769728107370018,-0.5444355528630166,0.9071863340111093,-0.3413016595989839,-0.7650829433705745,-0.863833436278726,-0.7308909245789394,0.9543892277458531,-0.4490668546295425,-0.7839537821183296,-0.8996228235515474,-0.7986007445981135,1.0,-0.36387768538168824,-0.7716058215875947,-0.8983080525494604,-0.8169746205430083,0.960168360885697,-0.4258552447331958,-0.777347536207152,-0.9148067574519698,-0.8447962192205689,0.9594394463788276,0.6181125632141411,0.6707206167869374,0.7000342065220255,0.7041368547268055,0.7223364423888707,0.1611733019904898,0.05068510864087963,-0.061262771227398934,-0.11518728408051519,-0.019669932422449216,-0.449539285268167,,0.5128678565648698,0.4756923782382546,-0.09399852798827636,-0.046071747107184695,-0.26573481318602915,-0.18717837011345287,0.5752649877663206,0.5529689073362292,0.6862988723864079,0.6499371747235728,0.6671035144385302,0.6709673055597982,0.11889724684247763,0.6074116503850512,0.9345685244914445,,0.2701770102220557,0.2589949990988617,0.38866205647278673,-0.21367276774249813,0.185855225748716,0.2622247977000641,-0.11804224005516521,-0.1372875403564677,-0.34353270238785044,-0.21194832885856837,-0.30980189974193006,0.4825095671960857,-0.07025534820275821,-0.06516666948687622
kq1_cond_parq4,0.055996935731509136,0.062033097665918885,0.04270778903441843,0.0349109300280156,0.03858238562918201,0.0725651344584349,-0.1863650381770697,-0.14566527341054913,-0.1798631976136514,-0.20131097886056568,-0.20481495734430005,-0.16528185859388947,-0.049133728521364856,-0.06738792461975848,-0.01899681391038125,,,,,0.010360411665740662,0.05250698895683269,0.33305598213389126,-0.02749479975648756,-0.053068209190553536,-0.07084628853402682,0.008640770823596385,-0.06136215854183264,-0.08179623404164685,0.1428562744815106,0.098532187270569,0.05389989004610365,-0.05920387936698481,-0.05129944684948767,-0.01708953773112382,0.002245372867106645,0.01976029767927056,0.019377282970016344,-0.5467066678696653,-0.25728136623870795,-0.4228195572646362,-0.32272682668798836,0.9071790669925428,0.9031651410425157,0.5329787680144316,0.2188768922637219,0.011885753713661682,-0.3819395617468213,-0.3118261900435139,-0.24253763807131926,-0.13716386977009637,-0.40650439325679666,-0.45628663147510395,-0.5303382669831952,-0.6197508581521813,-0.5711169736287931,0.5075227043387237,0.30279309829271367,0.12850501304470974,-0.050821272333774335,-0.2796857052298221,0.615750366839818,0.39421428190341173,0.16669482743418335,0.027264331253120812,-0.32149051787055966,0.7498492374960403,0.5074482351642904,0.20670560051140494,-0.02880590101479874,-0.36387768538168824,1.0,0.5548105307779769,0.23044588198434826,0.006135621850381342,-0.4153816521951086,0.8367239690088717,0.5532876032953543,0.24718623936707904,0.025553680190350876,-0.41251596328548296,-0.12278435573950355,-0.13061738009028803,-0.12512747703943303,-0.12224816612859944,-0.14608583055764268,-0.003841519551031199,-0.00786602698292201,-0.028510672036899734,-0.012274531612685064,-0.007779100148794176,0.03308917976476221,,-0.08312173624399874,-0.06396348785353821,-0.04316614492144962,0.0058814908874179825,0.09731794339562184,0.07959532347503057,-0.13091042314716111,-0.1300861903428597,-0.1341509432875496,-0.1322856390706917,-0.1126351705336681,-0.1090650526074996,0.011925834898169133,-0.11162405785395915,-0.26547338035833323,,0.046296632110345286,0.040005365076920575,0.03056315191540574,-0.022649864057807816,0.10809430291217066,0.014820583703285792,0.20860450736308944,0.015334555137820718,-0.00880780345762869,0.3220899034297542,0.008371364118750493,-0.26355126710602567,0.049052690091421255,-0.06525209554939639
kq2_cond_parq4,0.1088989892392919,0.2021414410470903,0.20155726547890349,0.17354861095329355,0.14318491385236803,-0.04010351723402845,-0.35669093161368953,-0.25041630643829194,-0.36974510594424437,-0.3643767705292013,-0.34678062387876685,-0.3204432620734365,-0.08758550016559134,-0.2420803843983775,-0.1573565046667515,,,,,0.0968084619702647,0.09800366864295083,0.39764322678139397,-0.3042852401641157,-0.20776033761614035,-0.3386572825355024,-0.23839762108917129,-0.3532020799735559,-0.39233731667710303,0.33522483706142703,0.39421058765535677,0.39698861969399857,0.21411501943180972,-0.38428786962569605,-0.3304836119859084,-0.27100497536508417,-0.21142484852550408,-0.19355618452576087,-0.874082229366796,-0.6294389576587697,-0.8057845786183149,-0.7618927695873039,0.6435258954574834,0.6614251544443355,0.9383613046301067,0.7343111647247169,0.45842612168701397,-0.8036979738418187,-0.7512019306460969,-0.6617021157240892,-0.48142544350425814,-0.7680205451781873,-0.809348224761741,-0.8501663244533096,-0.8944603976420114,-0.868640328588587,0.42785054069729245,0.6428124252904033,0.5966013042746594,0.2422487290685096,-0.7109986064448912,0.5207972067410195,0.7615200670814357,0.6283204627716574,0.36741143114450386,-0.7394732465658443,0.5859617139613873,0.8323122172558662,0.6650827632026409,0.38477267124579984,-0.7716058215875947,0.5548105307779769,1.0,0.712490530264905,0.45024311281636525,-0.8130577910919469,0.6096838396185581,0.8926319645575089,0.7702381953526816,0.4766179516746032,-0.8143543415522712,-0.4083994253092142,-0.40976664249378436,-0.4470285872289708,-0.4697944954129748,-0.4919473891603565,-0.2964081366901398,-0.2712985620912131,-0.2260795928738691,-0.2021796880190186,-0.2662178771901331,0.20030985699561998,,-0.2704311307594416,-0.25152728187372025,0.1147052133547707,0.024584903570438122,0.15579451754328102,0.09742821730889649,-0.29061175858036786,-0.27735578997314236,-0.45453032689945144,-0.4413705144602527,-0.39826260852867595,-0.4362713788512194,0.012123701930681675,-0.3608332808046056,-0.7417935510109904,,-0.16940995107963427,-0.16621565432233687,-0.16764397019646832,0.19588874648194388,-0.02050285451684683,-0.044432695861445486,0.4032630454978767,-0.044764913840676775,0.22363298358082054,0.28794166701097806,0.1434696019773879,-0.43813302580358404,-0.002040981038116331,0.030711104913007485
kq3_cond_parq4,0.23760149195993285,0.32525795263434093,0.35290090725211903,0.3338185439972095,0.30380414479554463,0.007446436374873408,-0.4217492363123186,-0.319105110718532,-0.39919152718820006,-0.4032491372643994,-0.417741426880588,-0.39669620797152405,-0.22397700622472128,-0.25543091172818916,-0.17698763161009337,,,,,0.20022583097597613,0.22188321774357403,0.2877192722954527,-0.12302406818512361,-0.30560668470087543,-0.4701285101590999,-0.462006135960595,-0.5422243435818187,-0.5713769841509909,0.362300733715138,0.5217982810722913,0.6386833425595687,0.5156765085344849,-0.6158556036846056,-0.5782026589350645,-0.5104785414999278,-0.42520986941122324,-0.4042935659954774,-0.8653490097604726,-0.7456086565752944,-0.865874218959709,-0.874507686026131,0.32337087924664376,0.34940398366103165,0.7916086145184852,0.9517696052059635,0.7685766336716067,-0.9170194619943322,-0.8807016597198805,-0.8125714002096497,-0.6364507235848126,-0.8132690623750679,-0.8571824424289353,-0.8497859222964901,-0.8536698528836579,-0.8203085987206648,0.2353937508552455,0.6661917960948965,0.8083755107138797,0.4360332168877964,-0.8436046042787333,0.25943303746298674,0.7475678972207634,0.8531330035186063,0.6658059984483509,-0.8999096519570923,0.3321219346862472,0.6998513607501999,0.8894712079482617,0.6877388590440827,-0.8983080525494604,0.23044588198434826,0.712490530264905,1.0,0.7390902329914933,-0.9172944418863737,0.30378351990408325,0.7187176151131073,0.9103058826005362,0.7857502414759603,-0.8888551770836497,-0.5089112231485605,-0.573663788088688,-0.6108135093706382,-0.6375977197310462,-0.6379823638287688,-0.2091253156131007,-0.11824039208506787,-0.006990857961676511,0.02766125032846067,-0.06331324411707992,0.4570795274910447,,-0.4376511915443964,-0.4170835935383415,0.16470454836346488,0.024424895202908452,0.26989727790617335,0.19354535038920506,-0.5427126014297486,-0.5112888925201069,-0.6736591652068122,-0.6284634074346579,-0.6072889313308351,-0.6099704648327524,-0.1641778852818342,-0.5480417374882428,-0.8659462160936041,,-0.2591988234399996,-0.2444296257999054,-0.3423720933885674,0.26441852745440564,-0.19237808734265527,-0.24722294364057573,0.0750460464302302,0.08610285650761833,0.32233873180408534,0.18014414795179498,0.2792434815250336,-0.37367154564947325,0.031562857481750854,0.0932971272419609
